"country_id","season","stage","match_api_id","home_team_api_id","away_team_api_id","Goal_Diff_Home_10.Games","Goal_Diff_away_10.Games","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","PSH","PSD","PSA","WHH","WHD","WHA","SJH","SJD","SJA","VCH","VCD","VCA","GBH","GBD","GBA","BSH","BSD","BSA","buildUpPlaySpeed_home","buildUpPlaySpeedClass_home","buildUpPlayDribblingClass_home","buildUpPlayPassing_home","buildUpPlayPassingClass_home","buildUpPlayPositioningClass_home","chanceCreationPassing_home","chanceCreationPassingClass_home","chanceCreationCrossing_home","chanceCreationCrossingClass_home","chanceCreationShooting_home","chanceCreationShootingClass_home","chanceCreationPositioningClass_home","defencePressure_home","defencePressureClass_home","defenceAggression_home","defenceAggressionClass_home","defenceTeamWidth_home","defenceTeamWidthClass_home","defenceDefenderLineClass_home","buildUpPlaySpeed1_away","buildUpPlaySpeedClass1_away","buildUpPlayDribblingClass1_away","buildUpPlayPassing1_away","buildUpPlayPassingClass1_away","buildUpPlayPositioningClass1_away","chanceCreationPassing1_away","chanceCreationPassingClass1_away","chanceCreationCrossing1_away","chanceCreationCrossingClass1_away","chanceCreationShooting1_away","chanceCreationShootingClass1_away","chanceCreationPositioningClass1_away","defencePressure1_away","defencePressureClass1_away","defenceAggression1_away","defenceAggressionClass1_away","defenceTeamWidth1_away","defenceTeamWidthClass1_away","defenceDefenderLineClass1_away","outcome"
13274,"2012/2013",24,1223178,10228,8611,11,4,82,39,2.1,3.4,3.25,2,3.3,3.2,2,3.2,3.2,2,3.32,3.69,2.18,3.1,3.4,2.1,3.4,3.4,2.1,3.4,3.6,2.15,3.4,3.25,2,3.2,3.4,2.1,35,"Balanced","Little",30,"Short","Organised",45,"Normal",45,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover",30,"Slow","Little",30,"Short","Organised",40,"Normal",40,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover","1"
13274,"2012/2013",27,1223245,8674,8611,3,-1,79,39,2.2,3,3.3,2.15,3.1,3.2,2.1,3,3.2,2.1,3.53,3.59,2.14,3.1,3.4,2.1,3.2,3.4,2.2,3.4,3.5,2.15,3,3.3,2.15,3.1,3.4,2.15,41,"Balanced","Little",32,"Short","Organised",40,"Normal",47,"Normal",69,"Lots","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover",30,"Slow","Little",30,"Short","Organised",40,"Normal",40,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover","2"
13274,"2012/2013",30,1223292,10217,8611,-6,3,93,41,1.8,3.75,3.4,1.85,4.2,3.3,1.75,3.8,3.6,1.8,4.12,3.84,1.9,4,3.75,1.73,4,3.5,1.83,4.1,3.8,1.87,3.75,3.4,1.85,4,3.5,1.83,30,"Slow","Little",35,"Mixed","Organised",30,"Safe",50,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover",30,"Slow","Little",30,"Short","Organised",40,"Normal",40,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover","2"
13274,"2012/2013",31,1223318,9839,8611,0,5,99,46,1.62,4.75,3.8,1.6,5,3.7,1.55,5,3.75,1.61,4.85,4.13,1.71,5,3.75,1.62,5,3.8,1.62,5,4.1,1.7,4.75,3.8,1.6,5,3.8,1.62,50,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",50,"Medium",50,"Press",50,"Normal","Cover",30,"Slow","Little",30,"Short","Organised",40,"Normal",40,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover","3"
13274,"2012/2013",33,1223341,9791,8611,7,4,89,41,1.85,4,3.4,1.8,3.7,3.4,1.8,3.75,3.5,1.8,3.9,3.98,1.91,3.5,3.75,1.83,3.75,3.5,1.9,3.7,3.9,1.92,4,3.4,1.8,3.8,3.75,1.83,30,"Slow","Little",45,"Mixed","Organised",31,"Safe",43,"Normal",59,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover",30,"Slow","Little",30,"Short","Organised",40,"Normal",40,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover","3"
21518,"2012/2013",2,1259985,8305,8633,7,15,113,59,1.29,10.5,5.5,1.26,8.5,4.8,1.3,9,5,1.25,10.81,5.47,1.34,9.5,5.5,1.29,10,5.5,1.3,10.5,5.4,1.33,10.5,5.5,1.26,9,4.75,1.33,30,"Slow","Little",35,"Mixed","Organised",35,"Normal",50,"Normal",70,"Lots","Free Form",40,"Medium",30,"Contain",50,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","1"
21518,"2012/2013",4,1260022,8302,8633,7,13,99,46,1.62,5.5,4.2,1.53,5.7,3.8,1.5,5.5,4,1.44,5.5,4.4,1.64,5,4.2,1.62,6,4.2,1.53,5.4,4.33,1.62,5.5,4.2,1.53,5.5,4,1.53,30,"Slow","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",60,"Medium",70,"Double",65,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","1"
21518,"2012/2013",5,1260044,8370,8633,-1,11,112,59,1.3,10,5,1.3,7.8,4.6,1.33,8.5,5,1.25,11.19,5.78,1.32,9,5,1.33,9.5,5,1.33,11,5.75,1.3,10,5,1.3,9,5,1.33,40,"Balanced","Little",30,"Short","Organised",35,"Normal",50,"Normal",70,"Lots","Organised",30,"Deep",50,"Press",40,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",7,1260080,8634,8633,56,12,39,46,3.75,1.95,4,3.6,1.8,3.65,4,1.8,3.6,4,1.92,4.01,4,1.83,4,3.75,1.83,3.75,4,1.9,4,4,1.95,4,3.6,1.85,3.75,4,42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","3"
21518,"2012/2013",9,1260121,8661,8633,-2,12,110,52,1.4,8.75,4.75,1.4,7.6,4.8,1.35,8,4.5,1.36,9.15,5.34,1.38,9,4.5,1.36,9,5.25,1.33,9,5.25,1.36,8.75,4.75,1.4,8.5,4.5,1.36,40,"Balanced","Little",40,"Mixed","Organised",50,"Normal",40,"Normal",50,"Normal","Free Form",45,"Medium",40,"Press",45,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",11,1260177,8581,8633,3,13,112,59,1.3,9,5.25,1.3,10,5.2,1.27,9,5,1.33,11,5.7,1.33,11,4.5,1.33,9.5,5.5,1.3,11,5.5,1.33,9,5.25,1.3,8.5,5,1.33,30,"Slow","Little",30,"Short","Organised",45,"Normal",40,"Normal",70,"Lots","Organised",30,"Deep",35,"Press",50,"Normal","Cover",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",13,1260225,8603,8633,0,11,44,59,1.29,10.5,5.75,1.25,10,5.2,1.27,9,5.5,1.3,12.18,6.23,1.29,11,5,1.3,11,6,1.25,12,6,1.29,10.5,5.75,1.25,11,5.5,1.25,45,"Balanced","Little",45,"Mixed","Organised",30,"Safe",50,"Normal",55,"Normal","Free Form",50,"Medium",45,"Press",55,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","1"
21518,"2012/2013",15,1260235,10281,8633,-4,9,44,61,1.25,11.5,5.5,1.25,9,5,1.3,9.5,5.5,1.29,11.45,6.24,1.29,9,5.5,1.3,11,5.5,1.29,11.5,6.25,1.29,11.5,5.5,1.25,9,5.5,1.29,55,"Balanced","Little",40,"Mixed","Organised",45,"Normal",30,"Little",60,"Normal","Organised",30,"Deep",65,"Press",30,"Narrow","Cover",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",17,1260304,9864,8633,5,7,101,47,1.57,5.5,4.2,1.55,5.4,3.7,1.6,5.5,4,1.57,5.85,4.37,1.62,5.5,3.75,1.62,6,4.33,1.53,6,4.1,1.6,5.5,4.2,1.55,5.25,4,1.62,60,"Balanced","Little",55,"Mixed","Organised",40,"Normal",45,"Normal",70,"Lots","Organised",45,"Medium",65,"Press",45,"Normal","Cover",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","1"
21518,"2012/2013",19,1260331,8371,8633,0,5,108,50,1.44,6.5,4.25,1.48,6.8,4.6,1.4,6,4.33,1.5,6.94,4.53,1.53,6,4,1.53,7.5,4.33,1.44,7,4.4,1.533,6.5,4.25,1.48,6,4.2,1.5,35,"Balanced","Little",35,"Mixed","Organised",45,"Normal",65,"Normal",55,"Normal","Free Form",30,"Deep",65,"Press",55,"Normal","Cover",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","3"
21518,"2012/2013",20,1259981,10267,8633,19,6,94,43,1.75,4.1,3.8,1.8,4.7,3.6,1.7,4.5,3.75,1.72,4.46,3.96,1.84,4.33,3.5,1.83,4.8,3.8,1.73,4.5,3.9,1.83,4.1,3.8,1.8,4.33,3.75,1.73,30,"Slow","Little",30,"Short","Free Form",55,"Normal",60,"Normal",70,"Lots","Organised",55,"Medium",60,"Press",60,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",22,1260026,7878,8633,0,12,112,56,1.33,9.25,5.25,1.3,8.3,4.8,1.33,8.5,4.6,1.36,9.41,5.5,1.37,9,5,1.33,9.5,5.5,1.3,9.5,5.4,1.33,9.25,5.25,1.3,7,5,1.36,53,"Balanced","Little",52,"Mixed","Organised",54,"Normal",59,"Normal",55,"Normal","Organised",54,"Medium",49,"Press",67,"Wide","Cover",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","1"
21518,"2012/2013",25,1260088,9783,8633,6,9,111,56,1.33,8.25,5,1.34,8,5,1.33,7.5,5.5,1.33,8.36,5.44,1.4,9,4.5,1.36,8.5,5,1.36,8.5,5.25,1.4,8.25,5,1.34,7.5,4.5,1.4,30,"Slow","Little",30,"Short","Organised",30,"Safe",45,"Normal",65,"Normal","Organised",35,"Medium",35,"Press",45,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",27,1260144,9910,8633,1,10,106,52,1.45,7.25,4.75,1.4,7.3,4.4,1.4,6.5,4.5,1.44,7.65,4.93,1.46,8,4,1.44,7,4.5,1.44,8,4.8,1.44,7.25,4.75,1.4,8,4.2,1.44,35,"Balanced","Little",30,"Short","Organised",45,"Normal",45,"Normal",70,"Lots","Organised",35,"Medium",30,"Contain",50,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",29,1260196,8394,8633,0,6,109,54,1.4,7.75,4.5,1.4,6.4,4.8,1.4,7.5,5,1.36,7.78,5.01,1.45,8,4,1.44,8,5,1.36,7,5,1.44,7.75,4.5,1.4,7.5,4.5,1.4,30,"Slow","Little",30,"Short","Free Form",50,"Normal",35,"Normal",70,"Lots","Organised",40,"Medium",30,"Contain",45,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","3"
21518,"2012/2013",31,1260131,8315,8633,4,5,108,52,1.44,6.25,4.6,1.45,5.6,3.9,1.55,6.5,4.5,1.44,6.62,4.74,1.52,6,4,1.53,7,4.6,1.44,6.25,4.6,1.5,6.25,4.6,1.45,6,4.2,1.5,60,"Balanced","Little",45,"Mixed","Organised",35,"Normal",70,"Lots",55,"Normal","Organised",30,"Deep",70,"Double",35,"Normal","Cover",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",33,1260202,9906,8633,15,9,66,40,2.5,2.35,3.5,2.8,2.5,3.3,2.65,2.62,3.5,2.5,2.68,3.61,2.68,2.7,3.1,2.7,2.63,3.4,2.63,2.62,3.6,2.62,2.35,3.5,2.8,2.75,3.5,2.38,64,"Balanced","Little",30,"Short","Free Form",65,"Normal",50,"Normal",70,"Lots","Free Form",70,"High",34,"Press",55,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","2"
21518,"2012/2013",35,1260283,8558,8633,4,9,104,50,1.5,6,4.4,1.48,7,4,1.45,6,4.5,1.45,6.55,4.61,1.54,6,4,1.53,6.25,4.5,1.5,5.75,4.6,1.55,6,4.4,1.48,6,4.2,1.5,55,"Balanced","Little",40,"Mixed","Organised",70,"Risky",55,"Normal",70,"Lots","Organised",70,"High",50,"Press",60,"Normal","Cover",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","3"
21518,"2012/2013",37,1260278,8560,8633,18,10,63,41,2.6,2.5,3.8,2.45,2.5,3.5,2.5,2.6,3.5,2.5,2.67,3.74,2.64,2.5,3.5,2.62,2.4,3.6,2.75,2.55,3.7,2.55,2.5,3.8,2.45,2.5,3.5,2.63,40,"Balanced","Little",30,"Short","Free Form",50,"Normal",40,"Normal",70,"Lots","Organised",45,"Medium",30,"Contain",35,"Normal","Offside Trap",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap","3"
21518,"2012/2013",4,1260020,8305,8634,9,19,45,61,1.25,10.5,5.5,1.26,9,5,1.27,8,5,1.25,11,5.85,1.32,10,5.5,1.29,11,6,1.25,11,5.75,1.3,10.5,5.5,1.26,10,5,1.29,30,"Slow","Little",35,"Mixed","Organised",35,"Normal",50,"Normal",70,"Lots","Free Form",40,"Medium",30,"Contain",50,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",6,1260061,8302,8634,0,21,104,50,1.5,6.25,4.1,1.5,5.4,3.7,1.55,6,4.33,1.44,6.19,4.44,1.58,6,3.6,1.6,6.5,4.33,1.5,6.25,4.33,1.57,6.25,4.1,1.5,6.5,4,1.5,30,"Slow","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",60,"Medium",70,"Double",65,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",8,1260098,9783,8634,-3,20,44,56,1.3,8.5,5.5,1.3,9,5,1.3,8.5,5,1.3,10.92,5.64,1.33,10,5,1.3,10,5.5,1.3,10.5,5.5,1.33,8.5,5.5,1.3,10,5,1.3,30,"Slow","Little",30,"Short","Organised",30,"Safe",45,"Normal",65,"Normal","Organised",35,"Medium",35,"Press",45,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",9,1260124,8370,8634,2,19,45,61,1.25,11.5,6,1.22,10.3,5.5,1.25,9.5,5.5,1.25,11.1,6.45,1.29,10,5.5,1.29,10,5.75,1.29,11,6.5,1.29,11.5,6,1.22,9,5.5,1.29,40,"Balanced","Little",30,"Short","Organised",35,"Normal",50,"Normal",70,"Lots","Organised",30,"Deep",50,"Press",40,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",11,1260180,8661,8634,7,22,47,61,1.22,11,5.5,1.25,10.3,5.5,1.25,10,6,1.25,13.48,6.68,1.26,12,5.5,1.25,13,6.25,1.22,13,6.5,1.25,11,5.5,1.25,12,6,1.22,40,"Balanced","Little",40,"Mixed","Organised",50,"Normal",40,"Normal",50,"Normal","Free Form",45,"Medium",40,"Press",45,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",13,1260231,8581,8634,9,21,47,63,1.2,10.5,5.75,1.25,10,5.2,1.27,9,5.5,1.3,13.4,6.57,1.26,12,5,1.29,11,6,1.25,13,6.5,1.25,10.5,5.75,1.25,9.5,5.5,1.29,30,"Slow","Little",30,"Short","Organised",45,"Normal",40,"Normal",70,"Lots","Organised",30,"Deep",35,"Press",50,"Normal","Cover",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",15,1260252,8603,8634,-2,24,112,59,1.3,9,5.25,1.3,7.7,5,1.33,8.5,5,1.33,11.24,6.06,1.31,9,5,1.33,9.5,5.5,1.3,10.5,5.5,1.33,9,5.25,1.3,8,5,1.33,45,"Balanced","Little",45,"Mixed","Organised",30,"Safe",50,"Normal",55,"Normal","Free Form",50,"Medium",45,"Press",55,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",17,1260310,10281,8634,-7,18,47,61,1.22,14,6.25,1.2,10,5.2,1.27,10,6,1.25,13.7,6.95,1.25,12,5.5,1.25,12,6.5,1.22,13,6.5,1.25,14,6.25,1.2,10,6.5,1.25,55,"Balanced","Little",40,"Mixed","Organised",45,"Normal",30,"Little",60,"Normal","Organised",30,"Deep",65,"Press",30,"Narrow","Cover",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",19,1260333,9864,8634,9,20,108,54,1.4,7.5,4.33,1.42,6.8,4.6,1.4,6.5,4.5,1.44,7.7,4.87,1.46,7.5,4.2,1.44,7.5,4.8,1.4,7.5,4.75,1.45,7.5,4.33,1.42,6.5,4.33,1.44,60,"Balanced","Little",55,"Mixed","Organised",40,"Normal",45,"Normal",70,"Lots","Organised",45,"Medium",65,"Press",45,"Normal","Cover",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",20,1259976,8560,8634,12,21,44,59,1.29,9.5,6.25,1.25,10,5.2,1.27,9,5.5,1.3,11.04,5.9,1.32,11,5,1.3,10,5.8,1.29,11.5,5.75,1.3,9.5,6.25,1.25,10,5,1.29,40,"Balanced","Little",30,"Short","Free Form",50,"Normal",40,"Normal",70,"Lots","Organised",45,"Medium",30,"Contain",35,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","1"
21518,"2012/2013",22,1260024,10267,8634,27,17,108,50,1.44,6.75,4.4,1.45,7,4,1.45,6.5,4.5,1.44,6.8,4.82,1.5,7,4.33,1.44,6.5,4.8,1.44,7,4.75,1.45,6.75,4.4,1.45,6,4.2,1.5,30,"Slow","Little",30,"Short","Free Form",55,"Normal",60,"Normal",70,"Lots","Organised",55,"Medium",60,"Press",60,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","3"
21518,"2012/2013",24,1260065,7878,8634,6,16,44,61,1.25,11.5,6.25,1.22,9,5,1.3,10,6,1.25,12.2,6.32,1.28,12,5,1.29,11,5.5,1.29,12,6.25,1.29,11.5,6.25,1.22,11,5.5,1.25,53,"Balanced","Little",52,"Mixed","Organised",54,"Normal",59,"Normal",55,"Normal","Organised",54,"Medium",49,"Press",67,"Wide","Cover",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",26,1260112,8633,8634,38,16,71,41,2.3,2.65,3.7,2.4,2.5,3.4,2.6,2.87,3.5,2.3,3.02,3.74,2.37,3,3.2,2.4,3,3.4,2.38,3,3.7,2.4,2.65,3.7,2.4,3,3.5,2.3,55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","1"
21518,"2012/2013",29,1260199,9910,8634,-1,10,110,56,1.36,8.25,4.33,1.4,7.3,4.4,1.4,8,5,1.33,8.1,5.13,1.43,8,4.5,1.4,8,5,1.36,7,5,1.44,8.25,4.33,1.4,8,5,1.36,35,"Balanced","Little",30,"Short","Organised",45,"Normal",45,"Normal",70,"Lots","Organised",35,"Medium",30,"Contain",50,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","3"
21518,"2012/2013",31,1260136,8394,8634,-2,8,109,54,1.4,7,4.4,1.44,7,4,1.45,8,4.8,1.36,7.33,4.89,1.47,7,4.33,1.44,8,4.8,1.4,7.5,4.8,1.45,7,4.4,1.44,7,4.75,1.4,30,"Slow","Little",30,"Short","Free Form",50,"Normal",35,"Normal",70,"Lots","Organised",40,"Medium",30,"Contain",45,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",33,1260206,8315,8634,5,7,96,46,1.67,4.75,3.9,1.67,4.5,4,1.65,5,4,1.61,5.18,4.17,1.7,5,3.5,1.73,5.5,4,1.62,5.2,4.1,1.67,4.75,3.9,1.67,5.25,3.8,1.62,60,"Balanced","Little",45,"Mixed","Organised",35,"Normal",70,"Lots",55,"Normal","Organised",30,"Deep",70,"Double",35,"Normal","Cover",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","3"
21518,"2012/2013",35,1260286,9906,8634,18,6,89,40,1.91,3.9,3.5,1.9,3.6,3.6,1.9,3.6,3.75,1.91,3.95,4.04,1.93,3.8,3.5,1.95,3.8,3.75,1.91,3.8,4,1.93,3.9,3.5,1.9,3.6,3.5,1.95,64,"Balanced","Little",30,"Short","Free Form",65,"Normal",50,"Normal",70,"Lots","Free Form",70,"High",34,"Press",55,"Normal","Offside Trap",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
21518,"2012/2013",37,1260285,8558,8634,0,5,101,47,1.57,5.75,3.9,1.57,4.8,4,1.6,5.5,3.8,1.57,5.82,4.42,1.61,5.5,3.75,1.62,5.25,4,1.62,5.4,4.4,1.57,5.75,3.9,1.57,5.5,3.8,1.57,55,"Balanced","Little",40,"Mixed","Organised",70,"Risky",55,"Normal",70,"Lots","Organised",70,"High",50,"Press",60,"Normal","Cover",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","Offside Trap","2"
1,"2012/2013",3,1224006,9984,8635,2,1,84,41,1.95,3.75,3.4,1.85,3.6,3.3,1.85,3.5,3.4,1.91,3.97,3.66,2,3.8,3.5,1.83,3.6,3.4,2,3.8,3.5,1.95,3.75,3.4,1.85,3.6,3.4,1.91,45,"Balanced","Little",35,"Mixed","Organised",70,"Risky",45,"Normal",55,"Normal","Organised",65,"Medium",60,"Press",70,"Wide","Cover",50,"Balanced","Little",35,"Mixed","Organised",70,"Risky",50,"Normal",60,"Normal","Organised",70,"High",50,"Press",70,"Wide","Cover","2"
1,"2012/2013",7,1224036,9989,8635,-4,4,99,44,1.67,5,3.6,1.6,4.5,3.5,1.65,4.5,3.5,1.67,5.42,3.89,1.7,4.8,3.5,1.67,5,3.6,1.67,5.25,3.8,1.67,5,3.6,1.6,4.5,3.5,1.7,48,"Balanced","Little",65,"Mixed","Organised",55,"Normal",45,"Normal",50,"Normal","Organised",46,"Medium",48,"Press",45,"Normal","Cover",50,"Balanced","Little",35,"Mixed","Organised",70,"Risky",50,"Normal",60,"Normal","Organised",70,"High",50,"Press",70,"Wide","Cover","3"
1,"2012/2013",8,1224043,10000,8635,-4,5,86,40,1.95,3.9,3.3,1.85,3.5,3.3,1.9,3.6,3.25,1.91,3.92,3.62,2.01,3.5,3.3,2,3.6,3.4,2,3.8,3.5,2,3.9,3.3,1.85,3.5,3.3,2,65,"Balanced","Little",60,"Mixed","Organised",60,"Normal",40,"Normal",50,"Normal","Organised",70,"High",60,"Press",70,"Wide","Cover",50,"Balanced","Little",35,"Mixed","Organised",70,"Risky",50,"Normal",60,"Normal","Organised",70,"High",50,"Press",70,"Wide","Cover","2"
1,"2012/2013",10,1224056,9985,8635,19,5,78,39,2.25,3,3.5,2.4,2.7,3.2,2.3,2.88,3.25,2.25,3.07,3.52,2.37,2.9,3.2,2.3,2.88,3.4,2.3,3,3.5,2.38,3,3.5,2.4,3,3.2,2.2,53,"Balanced","Little",40,"Mixed","Organised",55,"Normal",55,"Normal",65,"Normal","Organised",70,"High",70,"Double",65,"Normal","Cover",50,"Balanced","Little",35,"Mixed","Organised",70,"Risky",50,"Normal",60,"Normal","Organised",70,"High",50,"Press",70,"Wide","Cover","1"
1,"2012/2013",12,1224075,9986,8635,-10,4,108,50,1.44,6.75,4.2,1.4,6.5,4,1.4,7,4,1.4,7.74,4.7,1.45,6,3.8,1.5,7.5,4.33,1.44,7.5,4.6,1.44,6.75,4.2,1.4,6.5,4,1.44,40,"Balanced","Little",50,"Mixed","Organised",45,"Normal",43,"Normal",60,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover",50,"Balanced","Little",35,"Mixed","Organised",70,"Risky",50,"Normal",60,"Normal","Organised",70,"High",50,"Press",70,"Wide","Cover","1"
